route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
355-205,Sunday-1,1176-35504-70500-2-0b51d84e,Botany To Manukau Bus Station Via Mission Heights & Ormiston,,1,,1176-35504-a9144b3f,0,0
35-205,Weekday-1,1175-03508-57900-2-9288235c,Botany To Manukau Bus Station Via Chapel Rd And Ormiston,,1,,1175-03508-a4d7c7de,0,0
35-205,Weekend-1,1175-03508-58800-2-1c86b76c,Botany To Manukau Bus Station Via Chapel Rd And Ormiston,,1,,1175-03508-a4d7c7de,0,0
35-205,Weekday-1,1175-03508-58800-2-a5b66dba,Botany To Manukau Bus Station Via Chapel Rd And Ormiston,,1,,1175-03508-a4d7c7de,0,0
35-205,Weekend-1,1175-03508-59700-2-1c86b76c,Botany To Manukau Bus Station Via Chapel Rd And Ormiston,,1,,1175-03508-a4d7c7de,0,0
355-205,Saturday-1,1176-35504-70500-2-11e12b69,Botany To Manukau Bus Station Via Mission Heights & Ormiston,,1,,1176-35504-a9144b3f,0,0
355-205,Weekday-1,1176-35504-70500-2-a6929538,Botany To Manukau Bus Station Via Mission Heights & Ormiston,,1,,1176-35504-a9144b3f,0,0
355-205,Sunday-1,1176-35504-72300-2-0b51d84e,Botany To Manukau Bus Station Via Mission Heights & Ormiston,,1,,1176-35504-a9144b3f,0,0
355-205,Saturday-1,1176-35504-72300-2-11e12b69,Botany To Manukau Bus Station Via Mission Heights & Ormiston,,1,,1176-35504-a9144b3f,0,0
35-205,Weekday-1,1175-03508-59700-2-a5b66dba,Botany To Manukau Bus Station Via Chapel Rd And Ormiston,,1,,1175-03508-a4d7c7de,0,0
35-205,Weekend-1,1175-03508-60600-2-1c86b76c,Botany To Manukau Bus Station Via Chapel Rd And Ormiston,,1,,1175-03508-a4d7c7de,0,0
35-205,Weekday-1,1175-03508-60600-2-a5b66dba,Botany To Manukau Bus Station Via Chapel Rd And Ormiston,,1,,1175-03508-a4d7c7de,0,0
35-205,Weekend-1,1175-03508-61500-2-1c86b76c,Botany To Manukau Bus Station Via Chapel Rd And Ormiston,,1,,1175-03508-a4d7c7de,0,0
355-205,Weekday-1,1176-35504-72300-2-a6929538,Botany To Manukau Bus Station Via Mission Heights & Ormiston,,1,,1176-35504-a9144b3f,0,0
355-205,Sunday-1,1176-35504-74100-2-0b51d84e,Botany To Manukau Bus Station Via Mission Heights & Ormiston,,1,,1176-35504-a9144b3f,0,0
355-205,Saturday-1,1176-35504-74100-2-11e12b69,Botany To Manukau Bus Station Via Mission Heights & Ormiston,,1,,1176-35504-a9144b3f,0,0
355-205,Weekday-1,1176-35504-74100-2-a6929538,Botany To Manukau Bus Station Via Mission Heights & Ormiston,,1,,1176-35504-a9144b3f,0,0
35-205,Weekday-1,1175-03508-61500-2-a5b66dba,Botany To Manukau Bus Station Via Chapel Rd And Ormiston,,1,,1175-03508-a4d7c7de,0,0
35-205,Weekend-1,1175-03508-62400-2-1c86b76c,Botany To Manukau Bus Station Via Chapel Rd And Ormiston,,1,,1175-03508-a4d7c7de,0,0
35-205,Weekday-1,1175-03508-62400-2-a5b66dba,Botany To Manukau Bus Station Via Chapel Rd And Ormiston,,1,,1175-03508-a4d7c7de,0,0
35-205,Weekend-1,1175-03508-63300-2-1c86b76c,Botany To Manukau Bus Station Via Chapel Rd And Ormiston,,1,,1175-03508-a4d7c7de,0,0
355-205,Sunday-1,1176-35504-75900-2-0b51d84e,Botany To Manukau Bus Station Via Mission Heights & Ormiston,,1,,1176-35504-a9144b3f,0,0
355-205,Saturday-1,1176-35504-75900-2-11e12b69,Botany To Manukau Bus Station Via Mission Heights & Ormiston,,1,,1176-35504-a9144b3f,0,0
355-205,Weekday-1,1176-35504-75900-2-a6929538,Botany To Manukau Bus Station Via Mission Heights & Ormiston,,1,,1176-35504-a9144b3f,0,0
355-205,Sunday-1,1176-35504-77700-2-0b51d84e,Botany To Manukau Bus Station Via Mission Heights & Ormiston,,1,,1176-35504-a9144b3f,0,0
35-205,Weekday-1,1175-03508-63300-2-f16c6dd4,Botany To Manukau Bus Station Via Chapel Rd And Ormiston,,1,,1175-03508-a4d7c7de,0,0
35-205,Weekend-1,1175-03508-64200-2-1c86b76c,Botany To Manukau Bus Station Via Chapel Rd And Ormiston,,1,,1175-03508-a4d7c7de,0,0
35-205,Weekday-1,1175-03508-64200-2-babe1f22,Botany To Manukau Bus Station Via Chapel Rd And Ormiston,,1,,1175-03508-a4d7c7de,0,0
35-205,Weekend-1,1175-03508-65100-2-2cee86c9,Botany To Manukau Bus Station Via Chapel Rd And Ormiston,,1,,1175-03508-a4d7c7de,0,0
355-205,Saturday-1,1176-35504-77700-2-11e12b69,Botany To Manukau Bus Station Via Mission Heights & Ormiston,,1,,1176-35504-a9144b3f,0,0
355-205,Weekday-1,1176-35504-77700-2-a6929538,Botany To Manukau Bus Station Via Mission Heights & Ormiston,,1,,1176-35504-a9144b3f,0,0
355-205,Sunday-1,1176-35504-79500-2-0b51d84e,Botany To Manukau Bus Station Via Mission Heights & Ormiston,,1,,1176-35504-a9144b3f,0,0
355-205,Saturday-1,1176-35504-79500-2-11e12b69,Botany To Manukau Bus Station Via Mission Heights & Ormiston,,1,,1176-35504-a9144b3f,0,0
35-205,Weekday-1,1175-03508-65100-2-babe1f22,Botany To Manukau Bus Station Via Chapel Rd And Ormiston,,1,,1175-03508-a4d7c7de,0,0
35-205,Weekend-1,1175-03508-66000-2-5a2d60e5,Botany To Manukau Bus Station Via Chapel Rd And Ormiston,,1,,1175-03508-a4d7c7de,0,0
35-205,Weekday-1,1175-03508-66000-2-babe1f22,Botany To Manukau Bus Station Via Chapel Rd And Ormiston,,1,,1175-03508-a4d7c7de,0,0
35-205,Weekday-1,1175-03508-66900-2-356f5338,Botany To Manukau Bus Station Via Chapel Rd And Ormiston,,1,,1175-03508-a4d7c7de,0,0
355-205,Weekday-1,1176-35504-79500-2-a6929538,Botany To Manukau Bus Station Via Mission Heights & Ormiston,,1,,1176-35504-a9144b3f,0,0
355-205,Sunday-1,1176-35504-81300-2-0b51d84e,Botany To Manukau Bus Station Via Mission Heights & Ormiston,,1,,1176-35504-a9144b3f,0,0
355-205,Saturday-1,1176-35504-81300-2-11e12b69,Botany To Manukau Bus Station Via Mission Heights & Ormiston,,1,,1176-35504-a9144b3f,0,0
355-205,Weekday-1,1176-35504-81300-2-a6929538,Botany To Manukau Bus Station Via Mission Heights & Ormiston,,1,,1176-35504-a9144b3f,0,0
35-205,Weekend-1,1175-03508-66900-2-8e97259e,Botany To Manukau Bus Station Via Chapel Rd And Ormiston,,1,,1175-03508-a4d7c7de,0,0
35-205,Daily-1,1175-03508-67800-2-956297f4,Botany To Manukau Bus Station Via Chapel Rd And Ormiston,,1,,1175-03508-a4d7c7de,0,0
35-205,Daily-1,1175-03508-68700-2-956297f4,Botany To Manukau Bus Station Via Chapel Rd And Ormiston,,1,,1175-03508-a4d7c7de,0,0
35-205,Daily-1,1175-03508-69600-2-956297f4,Botany To Manukau Bus Station Via Chapel Rd And Ormiston,,1,,1175-03508-a4d7c7de,0,0
355-205,Sunday-1,1176-35504-83100-2-0b51d84e,Botany To Manukau Bus Station Via Mission Heights & Ormiston,,1,,1176-35504-a9144b3f,0,0
355-205,Saturday-1,1176-35504-83100-2-11e12b69,Botany To Manukau Bus Station Via Mission Heights & Ormiston,,1,,1176-35504-a9144b3f,0,0
355-205,Weekday-1,1176-35504-83100-2-a6929538,Botany To Manukau Bus Station Via Mission Heights & Ormiston,,1,,1176-35504-a9144b3f,0,0
355-205,Sunday-1,1176-35504-84900-2-0b51d84e,Botany To Manukau Bus Station Via Mission Heights & Ormiston,,1,,1176-35504-a9144b3f,0,0
35-205,Daily-1,1175-03508-70500-2-956297f4,Botany To Manukau Bus Station Via Chapel Rd And Ormiston,,1,,1175-03508-a4d7c7de,0,0
35-205,Daily-1,1175-03508-71400-2-956297f4,Botany To Manukau Bus Station Via Chapel Rd And Ormiston,,1,,1175-03508-a4d7c7de,0,0
35-205,Daily-1,1175-03508-72900-2-956297f4,Botany To Manukau Bus Station Via Chapel Rd And Ormiston,,1,,1175-03508-a4d7c7de,0,0
35-205,Daily-1,1175-03508-74700-2-956297f4,Botany To Manukau Bus Station Via Chapel Rd And Ormiston,,1,,1175-03508-a4d7c7de,0,0
355-205,Saturday-1,1176-35504-84900-2-11e12b69,Botany To Manukau Bus Station Via Mission Heights & Ormiston,,1,,1176-35504-a9144b3f,0,0
355-205,Weekday-1,1176-35504-84900-2-a6929538,Botany To Manukau Bus Station Via Mission Heights & Ormiston,,1,,1176-35504-a9144b3f,0,0
355-205,Weekday-1,1176-35505-21900-2-8d7d12c4,Manukau Bus Station To Botany Via Ormiston & Mission Heights,,0,,1176-35505-5f4978a1,0,0
355-205,Daily-1,1176-35505-23100-2-8d7d12c4,Manukau Bus Station To Botany Via Ormiston & Mission Heights,,0,,1176-35505-5f4978a1,0,0
35-205,Daily-1,1175-03508-76500-2-956297f4,Botany To Manukau Bus Station Via Chapel Rd And Ormiston,,1,,1175-03508-a4d7c7de,0,0
35-205,Daily-1,1175-03508-80100-2-956297f4,Botany To Manukau Bus Station Via Chapel Rd And Ormiston,,1,,1175-03508-a4d7c7de,0,0
35-205,Daily-1,1175-03508-83700-2-956297f4,Botany To Manukau Bus Station Via Chapel Rd And Ormiston,,1,,1175-03508-a4d7c7de,0,0
35-205,ExSun-1,1175-03510-87300-2-11b85766,Botany To Manukau Bus Station Via Chapel Rd And Ormiston Rd,,1,,1175-03510-a4d7c7de,0,0
355-205,Weekday-1,1176-35503-21000-2-8eb17036,Ormiston To Botany Via Mission Heights,,0,,1176-35503-bb3c4539,0,0
355-205,Weekday-1,1176-35504-20700-2-2546415d,Botany To Manukau Bus Station Via Mission Heights & Ormiston,,1,,1176-35504-a9144b3f,0,0
355-205,Weekday-1,1176-35504-21900-2-2546415d,Botany To Manukau Bus Station Via Mission Heights & Ormiston,,1,,1176-35504-a9144b3f,0,0
355-205,Weekday-1,1176-35504-23100-2-2546415d,Botany To Manukau Bus Station Via Mission Heights & Ormiston,,1,,1176-35504-a9144b3f,0,0
355-205,Weekday-1,1176-35505-24300-2-8d7d12c4,Manukau Bus Station To Botany Via Ormiston & Mission Heights,,0,,1176-35505-5f4978a1,0,0
355-205,Weekend-1,1176-35505-24900-2-8d7d12c4,Manukau Bus Station To Botany Via Ormiston & Mission Heights,,0,,1176-35505-5f4978a1,0,0
355-205,Weekday-1,1176-35505-25500-2-30f55332,Manukau Bus Station To Botany Via Ormiston & Mission Heights,,0,,1176-35505-5f4978a1,0,0
355-205,Weekday-1,1176-35505-26700-2-3a4b65e9,Manukau Bus Station To Botany Via Ormiston & Mission Heights,,0,,1176-35505-5f4978a1,0,0
355-205,Weekend-1,1176-35505-26700-2-8d7d12c4,Manukau Bus Station To Botany Via Ormiston & Mission Heights,,0,,1176-35505-5f4978a1,0,0
355-205,Weekday-1,1176-35505-27900-2-3a4b65e9,Manukau Bus Station To Botany Via Ormiston & Mission Heights,,0,,1176-35505-5f4978a1,0,0
355-205,Weekend-1,1176-35505-28500-2-8d7d12c4,Manukau Bus Station To Botany Via Ormiston & Mission Heights,,0,,1176-35505-5f4978a1,0,0
355-205,Weekday-1,1176-35505-29100-2-3a4b65e9,Manukau Bus Station To Botany Via Ormiston & Mission Heights,,0,,1176-35505-5f4978a1,0,0
355-205,Weekday-1,1176-35505-30300-2-3a4b65e9,Manukau Bus Station To Botany Via Ormiston & Mission Heights,,0,,1176-35505-5f4978a1,0,0
355-205,Weekend-1,1176-35505-30300-2-8d7d12c4,Manukau Bus Station To Botany Via Ormiston & Mission Heights,,0,,1176-35505-5f4978a1,0,0
355-205,Weekday-1,1176-35505-31500-2-30f55332,Manukau Bus Station To Botany Via Ormiston & Mission Heights,,0,,1176-35505-5f4978a1,0,0
355-205,Weekend-1,1176-35505-32100-2-8d7d12c4,Manukau Bus Station To Botany Via Ormiston & Mission Heights,,0,,1176-35505-5f4978a1,0,0
355-205,Weekday-1,1176-35505-32700-2-8ae87345,Manukau Bus Station To Botany Via Ormiston & Mission Heights,,0,,1176-35505-5f4978a1,0,0
355-205,Weekday-1,1176-35505-33900-2-8ae87345,Manukau Bus Station To Botany Via Ormiston & Mission Heights,,0,,1176-35505-5f4978a1,0,0
355-205,Weekend-1,1176-35505-33900-2-8d7d12c4,Manukau Bus Station To Botany Via Ormiston & Mission Heights,,0,,1176-35505-5f4978a1,0,0
355-205,Weekday-1,1176-35505-35700-2-8ae87345,Manukau Bus Station To Botany Via Ormiston & Mission Heights,,0,,1176-35505-5f4978a1,0,0
355-205,Weekend-1,1176-35505-35700-2-8d7d12c4,Manukau Bus Station To Botany Via Ormiston & Mission Heights,,0,,1176-35505-5f4978a1,0,0
355-205,Weekday-1,1176-35505-37500-2-8ae87345,Manukau Bus Station To Botany Via Ormiston & Mission Heights,,0,,1176-35505-5f4978a1,0,0
355-205,Weekend-1,1176-35505-37500-2-c4c90605,Manukau Bus Station To Botany Via Ormiston & Mission Heights,,0,,1176-35505-5f4978a1,0,0
355-205,Weekday-1,1176-35505-39300-2-8ae87345,Manukau Bus Station To Botany Via Ormiston & Mission Heights,,0,,1176-35505-5f4978a1,0,0
355-205,Weekend-1,1176-35505-39300-2-c4c90605,Manukau Bus Station To Botany Via Ormiston & Mission Heights,,0,,1176-35505-5f4978a1,0,0
355-205,Weekday-1,1176-35505-41100-2-8ae87345,Manukau Bus Station To Botany Via Ormiston & Mission Heights,,0,,1176-35505-5f4978a1,0,0
355-205,Weekend-1,1176-35505-41100-2-c4c90605,Manukau Bus Station To Botany Via Ormiston & Mission Heights,,0,,1176-35505-5f4978a1,0,0
355-205,Weekday-1,1176-35505-42900-2-8ae87345,Manukau Bus Station To Botany Via Ormiston & Mission Heights,,0,,1176-35505-5f4978a1,0,0
355-205,Weekend-1,1176-35505-42900-2-c4c90605,Manukau Bus Station To Botany Via Ormiston & Mission Heights,,0,,1176-35505-5f4978a1,0,0
355-205,Weekday-1,1176-35505-44700-2-8ae87345,Manukau Bus Station To Botany Via Ormiston & Mission Heights,,0,,1176-35505-5f4978a1,0,0
355-205,Weekend-1,1176-35505-44700-2-c4c90605,Manukau Bus Station To Botany Via Ormiston & Mission Heights,,0,,1176-35505-5f4978a1,0,0
355-205,Weekday-1,1176-35505-46500-2-8ae87345,Manukau Bus Station To Botany Via Ormiston & Mission Heights,,0,,1176-35505-5f4978a1,0,0
355-205,Weekend-1,1176-35505-46500-2-c4c90605,Manukau Bus Station To Botany Via Ormiston & Mission Heights,,0,,1176-35505-5f4978a1,0,0
355-205,Weekday-1,1176-35505-48300-2-8ae87345,Manukau Bus Station To Botany Via Ormiston & Mission Heights,,0,,1176-35505-5f4978a1,0,0
355-205,Weekend-1,1176-35505-48300-2-c4c90605,Manukau Bus Station To Botany Via Ormiston & Mission Heights,,0,,1176-35505-5f4978a1,0,0
355-205,Weekday-1,1176-35505-50100-2-8ae87345,Manukau Bus Station To Botany Via Ormiston & Mission Heights,,0,,1176-35505-5f4978a1,0,0
355-205,Weekend-1,1176-35505-50100-2-c4c90605,Manukau Bus Station To Botany Via Ormiston & Mission Heights,,0,,1176-35505-5f4978a1,0,0
355-205,Weekday-1,1176-35505-51900-2-8ae87345,Manukau Bus Station To Botany Via Ormiston & Mission Heights,,0,,1176-35505-5f4978a1,0,0
355-205,Weekend-1,1176-35505-51900-2-c4c90605,Manukau Bus Station To Botany Via Ormiston & Mission Heights,,0,,1176-35505-5f4978a1,0,0
355-205,Weekday-1,1176-35505-53700-2-3a4b65e9,Manukau Bus Station To Botany Via Ormiston & Mission Heights,,0,,1176-35505-5f4978a1,0,0
355-205,Weekend-1,1176-35505-53700-2-c4c90605,Manukau Bus Station To Botany Via Ormiston & Mission Heights,,0,,1176-35505-5f4978a1,0,0
355-205,Weekday-1,1176-35505-55500-2-3a4b65e9,Manukau Bus Station To Botany Via Ormiston & Mission Heights,,0,,1176-35505-5f4978a1,0,0
355-205,Weekend-1,1176-35505-55500-2-c4c90605,Manukau Bus Station To Botany Via Ormiston & Mission Heights,,0,,1176-35505-5f4978a1,0,0
355-205,Weekday-1,1176-35505-57300-2-74677615,Manukau Bus Station To Botany Via Ormiston & Mission Heights,,0,,1176-35505-5f4978a1,0,0
355-205,Weekend-1,1176-35505-57300-2-c4c90605,Manukau Bus Station To Botany Via Ormiston & Mission Heights,,0,,1176-35505-5f4978a1,0,0
355-205,Weekday-1,1176-35505-59100-2-74677615,Manukau Bus Station To Botany Via Ormiston & Mission Heights,,0,,1176-35505-5f4978a1,0,0
355-205,Weekend-1,1176-35505-59100-2-c4c90605,Manukau Bus Station To Botany Via Ormiston & Mission Heights,,0,,1176-35505-5f4978a1,0,0
355-205,Weekday-1,1176-35505-60300-2-e600c92e,Manukau Bus Station To Botany Via Ormiston & Mission Heights,,0,,1176-35505-5f4978a1,0,0
355-205,Weekend-1,1176-35505-60900-2-c4c90605,Manukau Bus Station To Botany Via Ormiston & Mission Heights,,0,,1176-35505-5f4978a1,0,0
355-205,Weekday-1,1176-35505-61500-2-e600c92e,Manukau Bus Station To Botany Via Ormiston & Mission Heights,,0,,1176-35505-5f4978a1,0,0
355-205,Weekday-1,1176-35505-62700-2-aa85bbb4,Manukau Bus Station To Botany Via Ormiston & Mission Heights,,0,,1176-35505-5f4978a1,0,0
355-205,Weekend-1,1176-35505-62700-2-c4c90605,Manukau Bus Station To Botany Via Ormiston & Mission Heights,,0,,1176-35505-5f4978a1,0,0
355-205,Weekday-1,1176-35505-63900-2-aa85bbb4,Manukau Bus Station To Botany Via Ormiston & Mission Heights,,0,,1176-35505-5f4978a1,0,0
355-205,Weekend-1,1176-35505-64500-2-2be38103,Manukau Bus Station To Botany Via Ormiston & Mission Heights,,0,,1176-35505-5f4978a1,0,0
355-205,Weekday-1,1176-35505-65100-2-a6f809db,Manukau Bus Station To Botany Via Ormiston & Mission Heights,,0,,1176-35505-5f4978a1,0,0
355-205,Weekday-1,1176-35505-66300-2-1bf24da9,Manukau Bus Station To Botany Via Ormiston & Mission Heights,,0,,1176-35505-5f4978a1,0,0
355-205,Weekend-1,1176-35505-66300-2-2be38103,Manukau Bus Station To Botany Via Ormiston & Mission Heights,,0,,1176-35505-5f4978a1,0,0
355-205,Weekday-1,1176-35505-67500-2-43648602,Manukau Bus Station To Botany Via Ormiston & Mission Heights,,0,,1176-35505-5f4978a1,0,0
355-205,Weekend-1,1176-35505-68100-2-70a90b63,Manukau Bus Station To Botany Via Ormiston & Mission Heights,,0,,1176-35505-5f4978a1,0,0
355-205,Weekday-1,1176-35505-68700-2-43648602,Manukau Bus Station To Botany Via Ormiston & Mission Heights,,0,,1176-35505-5f4978a1,0,0
355-205,Weekend-1,1176-35505-70500-2-70a90b63,Manukau Bus Station To Botany Via Ormiston & Mission Heights,,0,,1176-35505-5f4978a1,0,0
355-205,Weekday-1,1176-35505-70500-2-8ae87345,Manukau Bus Station To Botany Via Ormiston & Mission Heights,,0,,1176-35505-5f4978a1,0,0
355-205,Daily-1,1176-35505-72300-2-70a90b63,Manukau Bus Station To Botany Via Ormiston & Mission Heights,,0,,1176-35505-5f4978a1,0,0
355-205,Daily-1,1176-35505-74100-2-70a90b63,Manukau Bus Station To Botany Via Ormiston & Mission Heights,,0,,1176-35505-5f4978a1,0,0
355-205,Daily-1,1176-35505-75900-2-70a90b63,Manukau Bus Station To Botany Via Ormiston & Mission Heights,,0,,1176-35505-5f4978a1,0,0
355-205,Daily-1,1176-35505-77700-2-70a90b63,Manukau Bus Station To Botany Via Ormiston & Mission Heights,,0,,1176-35505-5f4978a1,0,0
355-205,Daily-1,1176-35505-79500-2-70a90b63,Manukau Bus Station To Botany Via Ormiston & Mission Heights,,0,,1176-35505-5f4978a1,0,0
355-205,Daily-1,1176-35505-81300-2-70a90b63,Manukau Bus Station To Botany Via Ormiston & Mission Heights,,0,,1176-35505-5f4978a1,0,0
355-205,Daily-1,1176-35505-83100-2-70a90b63,Manukau Bus Station To Botany Via Ormiston & Mission Heights,,0,,1176-35505-5f4978a1,0,0
355-205,Daily-1,1176-35505-84900-2-70a90b63,Manukau Bus Station To Botany Via Ormiston & Mission Heights,,0,,1176-35505-5f4978a1,0,0
351-205,Weekday-1,1181-35103-22500-2-a01c4824,Botany To Otahuhu Station Via Highbrook,,0,,1181-35103-3c050511,0,0
351-205,Weekday-1,1181-35103-23700-2-a01c4824,Botany To Otahuhu Station Via Highbrook,,0,,1181-35103-3c050511,0,0
351-205,Weekday-1,1181-35103-24900-2-8fd25078,Botany To Otahuhu Station Via Highbrook,,0,,1181-35103-3c050511,0,0
351-205,Weekday-1,1181-35103-26100-2-2bfd62f1,Botany To Otahuhu Station Via Highbrook,,0,,1181-35103-3c050511,0,0
351-205,Weekday-1,1181-35103-27300-2-276081a2,Botany To Otahuhu Station Via Highbrook,,0,,1181-35103-3c050511,0,0
351-205,Weekday-1,1181-35103-28500-2-276081a2,Botany To Otahuhu Station Via Highbrook,,0,,1181-35103-3c050511,0,0
351-205,Weekday-1,1181-35103-29700-2-276081a2,Botany To Otahuhu Station Via Highbrook,,0,,1181-35103-3c050511,0,0
351-205,Weekday-1,1181-35103-30900-2-8fd25078,Botany To Otahuhu Station Via Highbrook,,0,,1181-35103-3c050511,0,0
351-205,Weekday-1,1181-35103-32100-2-daa1316d,Botany To Otahuhu Station Via Highbrook,,0,,1181-35103-3c050511,0,0
351-205,Weekday-1,1181-35103-33300-2-daa1316d,Botany To Otahuhu Station Via Highbrook,,0,,1181-35103-3c050511,0,0
351-205,Weekday-1,1181-35103-35100-2-daa1316d,Botany To Otahuhu Station Via Highbrook,,0,,1181-35103-3c050511,0,0
351-205,Weekday-1,1181-35103-36900-2-daa1316d,Botany To Otahuhu Station Via Highbrook,,0,,1181-35103-3c050511,0,0
351-205,Weekday-1,1181-35103-38700-2-daa1316d,Botany To Otahuhu Station Via Highbrook,,0,,1181-35103-3c050511,0,0
351-205,Weekday-1,1181-35103-40500-2-daa1316d,Botany To Otahuhu Station Via Highbrook,,0,,1181-35103-3c050511,0,0
351-205,Weekday-1,1181-35103-42300-2-daa1316d,Botany To Otahuhu Station Via Highbrook,,0,,1181-35103-3c050511,0,0
351-205,Weekday-1,1181-35103-44100-2-daa1316d,Botany To Otahuhu Station Via Highbrook,,0,,1181-35103-3c050511,0,0
351-205,Weekday-1,1181-35103-45900-2-daa1316d,Botany To Otahuhu Station Via Highbrook,,0,,1181-35103-3c050511,0,0
351-205,Weekday-1,1181-35103-47700-2-daa1316d,Botany To Otahuhu Station Via Highbrook,,0,,1181-35103-3c050511,0,0
351-205,Weekday-1,1181-35103-49500-2-daa1316d,Botany To Otahuhu Station Via Highbrook,,0,,1181-35103-3c050511,0,0
351-205,Weekday-1,1181-35103-51300-2-daa1316d,Botany To Otahuhu Station Via Highbrook,,0,,1181-35103-3c050511,0,0
351-205,Weekday-1,1181-35103-53100-2-8fd25078,Botany To Otahuhu Station Via Highbrook,,0,,1181-35103-3c050511,0,0
351-205,Weekday-1,1181-35103-54900-2-2bfd62f1,Botany To Otahuhu Station Via Highbrook,,0,,1181-35103-3c050511,0,0
351-205,Weekday-1,1181-35103-56100-2-2bfd62f1,Botany To Otahuhu Station Via Highbrook,,0,,1181-35103-3c050511,0,0
351-205,Weekday-1,1181-35103-57300-2-12d19543,Botany To Otahuhu Station Via Highbrook,,0,,1181-35103-3c050511,0,0
351-205,Weekday-1,1181-35103-58500-2-12d19543,Botany To Otahuhu Station Via Highbrook,,0,,1181-35103-3c050511,0,0
351-205,Weekday-1,1181-35103-59700-2-12d19543,Botany To Otahuhu Station Via Highbrook,,0,,1181-35103-3c050511,0,0
351-205,Weekday-1,1181-35103-60900-2-12d19543,Botany To Otahuhu Station Via Highbrook,,0,,1181-35103-3c050511,0,0
351-205,Weekday-1,1181-35103-62100-2-2bfd62f1,Botany To Otahuhu Station Via Highbrook,,0,,1181-35103-3c050511,0,0
351-205,Weekday-1,1181-35103-63300-2-2bfd62f1,Botany To Otahuhu Station Via Highbrook,,0,,1181-35103-3c050511,0,0
351-205,Weekday-1,1181-35103-64500-2-a01c4824,Botany To Otahuhu Station Via Highbrook,,0,,1181-35103-3c050511,0,0
351-205,Weekday-1,1181-35103-65700-2-a01c4824,Botany To Otahuhu Station Via Highbrook,,0,,1181-35103-3c050511,0,0
351-205,Weekday-1,1181-35103-67500-2-a01c4824,Botany To Otahuhu Station Via Highbrook,,0,,1181-35103-3c050511,0,0
351-205,Weekday-1,1181-35104-22800-2-abd72aab,Otahuhu Station To Botany Via Highbrook,,1,,1181-35104-1eff8629,0,0
351-205,Weekday-1,1181-35104-24000-2-abd72aab,Otahuhu Station To Botany Via Highbrook,,1,,1181-35104-1eff8629,0,0
351-205,Weekday-1,1181-35104-25200-2-65c33726,Otahuhu Station To Botany Via Highbrook,,1,,1181-35104-1eff8629,0,0
351-205,Weekday-1,1181-35104-26400-2-7ed8325e,Otahuhu Station To Botany Via Highbrook,,1,,1181-35104-1eff8629,0,0
351-205,Weekday-1,1181-35104-27600-2-7ed8325e,Otahuhu Station To Botany Via Highbrook,,1,,1181-35104-1eff8629,0,0
351-205,Weekday-1,1181-35104-28800-2-7ed8325e,Otahuhu Station To Botany Via Highbrook,,1,,1181-35104-1eff8629,0,0
351-205,Weekday-1,1181-35104-30000-2-456654e1,Otahuhu Station To Botany Via Highbrook,,1,,1181-35104-1eff8629,0,0
351-205,Weekday-1,1181-35104-31200-2-65c33726,Otahuhu Station To Botany Via Highbrook,,1,,1181-35104-1eff8629,0,0
351-205,Weekday-1,1181-35104-32400-2-65c33726,Otahuhu Station To Botany Via Highbrook,,1,,1181-35104-1eff8629,0,0
351-205,Weekday-1,1181-35104-34200-2-65c33726,Otahuhu Station To Botany Via Highbrook,,1,,1181-35104-1eff8629,0,0
351-205,Weekday-1,1181-35104-36000-2-65c33726,Otahuhu Station To Botany Via Highbrook,,1,,1181-35104-1eff8629,0,0
351-205,Weekday-1,1181-35104-37800-2-65c33726,Otahuhu Station To Botany Via Highbrook,,1,,1181-35104-1eff8629,0,0
351-205,Weekday-1,1181-35104-39600-2-65c33726,Otahuhu Station To Botany Via Highbrook,,1,,1181-35104-1eff8629,0,0
351-205,Weekday-1,1181-35104-41400-2-65c33726,Otahuhu Station To Botany Via Highbrook,,1,,1181-35104-1eff8629,0,0
351-205,Weekday-1,1181-35104-43200-2-65c33726,Otahuhu Station To Botany Via Highbrook,,1,,1181-35104-1eff8629,0,0
351-205,Weekday-1,1181-35104-45000-2-65c33726,Otahuhu Station To Botany Via Highbrook,,1,,1181-35104-1eff8629,0,0
351-205,Weekday-1,1181-35104-46800-2-65c33726,Otahuhu Station To Botany Via Highbrook,,1,,1181-35104-1eff8629,0,0
351-205,Weekday-1,1181-35104-48600-2-65c33726,Otahuhu Station To Botany Via Highbrook,,1,,1181-35104-1eff8629,0,0
351-205,Weekday-1,1181-35104-50400-2-7ed8325e,Otahuhu Station To Botany Via Highbrook,,1,,1181-35104-1eff8629,0,0
351-205,Weekday-1,1181-35104-52200-2-7ed8325e,Otahuhu Station To Botany Via Highbrook,,1,,1181-35104-1eff8629,0,0
351-205,Weekday-1,1181-35104-54000-2-3081eed5,Otahuhu Station To Botany Via Highbrook,,1,,1181-35104-1eff8629,0,0
351-205,Weekday-1,1181-35104-55200-2-51d6bd8e,Otahuhu Station To Botany Via Highbrook,,1,,1181-35104-1eff8629,0,0
351-205,Weekday-1,1181-35104-56400-2-51d6bd8e,Otahuhu Station To Botany Via Highbrook,,1,,1181-35104-1eff8629,0,0
351-205,Weekday-1,1181-35104-57600-2-d1e898b2,Otahuhu Station To Botany Via Highbrook,,1,,1181-35104-1eff8629,0,0
